donor_id	group	clonotype_id	count	frequency
F017	cord_blood	clonotype5	4	0.0005985335926978902
F017	cord_blood	clonotype2472	4	0.0005985335926978902
F017	cord_blood	clonotype2133	4	0.0005985335926978902
F017	cord_blood	clonotype2462	4	0.0005985335926978902
F017	cord_blood	clonotype22	4	0.0005985335926978902
F017	cord_blood	clonotype1975	4	0.0005985335926978902
F017	cord_blood	clonotype3431	4	0.0005985335926978902
F017	cord_blood	clonotype1760	4	0.0005985335926978902
F017	cord_blood	clonotype2430	4	0.0005985335926978902
F017	cord_blood	clonotype2036	4	0.0005985335926978902
F017	cord_blood	clonotype1564	4	0.0005985335926978902
F017	cord_blood	clonotype242	4	0.0005985335926978902
F017	cord_blood	clonotype1473	4	0.0005985335926978902
F017	cord_blood	clonotype1419	4	0.0005985335926978902
F017	cord_blood	clonotype3136	4	0.0005985335926978902
F017	cord_blood	clonotype3144	4	0.0005985335926978902
F017	cord_blood	clonotype1140	4	0.0005985335926978902
F017	cord_blood	clonotype986	4	0.0005985335926978902
F017	cord_blood	clonotype990	4	0.0005985335926978902
F017	cord_blood	clonotype973	4	0.0005985335926978902
F017	cord_blood	clonotype763	4	0.0005985335926978902
F017	cord_blood	clonotype768	4	0.0005985335926978902
F017	cord_blood	clonotype664	4	0.0005985335926978902
F017	cord_blood	clonotype2	4	0.0005985335926978902
F017	cord_blood	clonotype2649	4	0.0005985335926978902
F017	cord_blood	clonotype3389	3	0.0004489001945234176
F017	cord_blood	clonotype3390	3	0.0004489001945234176
F017	cord_blood	clonotype3393	3	0.0004489001945234176
F017	cord_blood	clonotype19	3	0.0004489001945234176
F017	cord_blood	clonotype23	3	0.0004489001945234176
F017	cord_blood	clonotype3493	3	0.0004489001945234176
F017	cord_blood	clonotype26	3	0.0004489001945234176
F017	cord_blood	clonotype2819	3	0.0004489001945234176
F017	cord_blood	clonotype2565	3	0.0004489001945234176
F024	cord_blood	clonotype1	10	0.0012696800406297613
F024	cord_blood	clonotype3	6	0.0007618080243778568
F024	cord_blood	clonotype57	4	0.0005078720162519045
F024	cord_blood	clonotype11	4	0.0005078720162519045
F024	cord_blood	clonotype269	4	0.0005078720162519045
F024	cord_blood	clonotype3792	4	0.0005078720162519045
F024	cord_blood	clonotype3988	4	0.0005078720162519045
F024	cord_blood	clonotype1429	4	0.0005078720162519045
F024	cord_blood	clonotype1190	4	0.0005078720162519045
F024	cord_blood	clonotype1388	4	0.0005078720162519045
F024	cord_blood	clonotype1520	4	0.0005078720162519045
F024	cord_blood	clonotype4127	4	0.0005078720162519045
F024	cord_blood	clonotype849	4	0.0005078720162519045
F024	cord_blood	clonotype1637	4	0.0005078720162519045
F024	cord_blood	clonotype2	4	0.0005078720162519045
F024	cord_blood	clonotype329	4	0.0005078720162519045
F024	cord_blood	clonotype3970	4	0.0005078720162519045
F024	cord_blood	clonotype743	4	0.0005078720162519045
F024	cord_blood	clonotype1134	4	0.0005078720162519045
F024	cord_blood	clonotype3894	4	0.0005078720162519045
F024	cord_blood	clonotype1436	4	0.0005078720162519045
F024	cord_blood	clonotype5	4	0.0005078720162519045
F024	cord_blood	clonotype449	4	0.0005078720162519045
F024	cord_blood	clonotype1250	4	0.0005078720162519045
F024	cord_blood	clonotype1138	4	0.0005078720162519045
F024	cord_blood	clonotype829	4	0.0005078720162519045
F024	cord_blood	clonotype4029	4	0.0005078720162519045
F024	cord_blood	clonotype3627	4	0.0005078720162519045
F024	cord_blood	clonotype3594	4	0.0005078720162519045
F024	cord_blood	clonotype140	4	0.0005078720162519045
F024	cord_blood	clonotype337	4	0.0005078720162519045
F024	cord_blood	clonotype10	4	0.0005078720162519045
F024	cord_blood	clonotype1330	4	0.0005078720162519045
F024	cord_blood	clonotype1586	4	0.0005078720162519045
F024	cord_blood	clonotype4148	4	0.0005078720162519045
F024	cord_blood	clonotype4054	4	0.0005078720162519045
F024	cord_blood	clonotype9	4	0.0005078720162519045
F024	cord_blood	clonotype317	4	0.0005078720162519045
F024	cord_blood	clonotype3905	4	0.0005078720162519045
F024	cord_blood	clonotype7	4	0.0005078720162519045
F024	cord_blood	clonotype683	4	0.0005078720162519045
F024	cord_blood	clonotype520	4	0.0005078720162519045
F024	cord_blood	clonotype1391	4	0.0005078720162519045
F024	cord_blood	clonotype970	4	0.0005078720162519045
F024	cord_blood	clonotype4015	4	0.0005078720162519045
F024	cord_blood	clonotype839	4	0.0005078720162519045
F024	cord_blood	clonotype528	4	0.0005078720162519045
F024	cord_blood	clonotype1558	4	0.0005078720162519045
F024	cord_blood	clonotype4001	4	0.0005078720162519045
F024	cord_blood	clonotype3867	4	0.0005078720162519045
F020	healthy_old_non_frail	clonotype1	302	0.05490909090909091
F020	healthy_old_non_frail	clonotype4	273	0.04963636363636364
F020	healthy_old_non_frail	clonotype3	200	0.03636363636363636
F020	healthy_old_non_frail	clonotype2	101	0.018363636363636363
F020	healthy_old_non_frail	clonotype5	88	0.016
F020	healthy_old_non_frail	clonotype8	54	0.009818181818181818
F020	healthy_old_non_frail	clonotype10	48	0.008727272727272728
F020	healthy_old_non_frail	clonotype17	30	0.005454545454545455
F020	healthy_old_non_frail	clonotype7	28	0.005090909090909091
F020	healthy_old_non_frail	clonotype12	28	0.005090909090909091
F020	healthy_old_non_frail	clonotype6	28	0.005090909090909091
F020	healthy_old_non_frail	clonotype18	27	0.004909090909090909
F020	healthy_old_non_frail	clonotype9	26	0.0047272727272727275
F020	healthy_old_non_frail	clonotype13	24	0.004363636363636364
F020	healthy_old_non_frail	clonotype14	22	0.004
F020	healthy_old_non_frail	clonotype11	21	0.0038181818181818182
F020	healthy_old_non_frail	clonotype21	16	0.002909090909090909
F020	healthy_old_non_frail	clonotype20	16	0.002909090909090909
F020	healthy_old_non_frail	clonotype24	16	0.002909090909090909
F020	healthy_old_non_frail	clonotype25	16	0.002909090909090909
F020	healthy_old_non_frail	clonotype19	16	0.002909090909090909
F020	healthy_old_non_frail	clonotype28	14	0.0025454545454545456
F020	healthy_old_non_frail	clonotype26	14	0.0025454545454545456
F020	healthy_old_non_frail	clonotype29	12	0.002181818181818182
F020	healthy_old_non_frail	clonotype48	12	0.002181818181818182
F020	healthy_old_non_frail	clonotype30	12	0.002181818181818182
F020	healthy_old_non_frail	clonotype32	12	0.002181818181818182
F020	healthy_old_non_frail	clonotype31	12	0.002181818181818182
F020	healthy_old_non_frail	clonotype45	12	0.002181818181818182
F020	healthy_old_non_frail	clonotype15	11	0.002
F020	healthy_old_non_frail	clonotype36	10	0.0018181818181818182
F020	healthy_old_non_frail	clonotype37	10	0.0018181818181818182
F020	healthy_old_non_frail	clonotype38	10	0.0018181818181818182
F020	healthy_old_non_frail	clonotype39	10	0.0018181818181818182
F020	healthy_old_non_frail	clonotype40	10	0.0018181818181818182
F020	healthy_old_non_frail	clonotype16	10	0.0018181818181818182
F020	healthy_old_non_frail	clonotype41	8	0.0014545454545454545
F020	healthy_old_non_frail	clonotype47	8	0.0014545454545454545
F020	healthy_old_non_frail	clonotype44	8	0.0014545454545454545
F020	healthy_old_non_frail	clonotype23	8	0.0014545454545454545
F020	healthy_old_non_frail	clonotype43	8	0.0014545454545454545
F020	healthy_old_non_frail	clonotype42	8	0.0014545454545454545
F020	healthy_old_non_frail	clonotype22	8	0.0014545454545454545
F020	healthy_old_non_frail	clonotype27	7	0.0012727272727272728
F020	healthy_old_non_frail	clonotype65	6	0.001090909090909091
F020	healthy_old_non_frail	clonotype110	6	0.001090909090909091
F020	healthy_old_non_frail	clonotype53	6	0.001090909090909091
F020	healthy_old_non_frail	clonotype55	6	0.001090909090909091
F020	healthy_old_non_frail	clonotype66	6	0.001090909090909091
F020	healthy_old_non_frail	clonotype59	6	0.001090909090909091
F021	healthy_old_non_frail	clonotype1	110	0.03231492361927144
F021	healthy_old_non_frail	clonotype2	108	0.03172737955346651
F021	healthy_old_non_frail	clonotype3	34	0.0099882491186839
F021	healthy_old_non_frail	clonotype5	34	0.0099882491186839
F021	healthy_old_non_frail	clonotype6	30	0.00881316098707403
F021	healthy_old_non_frail	clonotype8	26	0.00763807285546416
F021	healthy_old_non_frail	clonotype4	23	0.006756756756756757
F021	healthy_old_non_frail	clonotype10	22	0.006462984723854289
F021	healthy_old_non_frail	clonotype12	20	0.005875440658049354
F021	healthy_old_non_frail	clonotype17	18	0.005287896592244419
F021	healthy_old_non_frail	clonotype13	18	0.005287896592244419
F021	healthy_old_non_frail	clonotype19	16	0.004700352526439483
F021	healthy_old_non_frail	clonotype18	16	0.004700352526439483
F021	healthy_old_non_frail	clonotype7	14	0.004112808460634548
F021	healthy_old_non_frail	clonotype25	12	0.0035252643948296123
F021	healthy_old_non_frail	clonotype9	12	0.0035252643948296123
F021	healthy_old_non_frail	clonotype11	11	0.0032314923619271444
F021	healthy_old_non_frail	clonotype30	10	0.002937720329024677
F021	healthy_old_non_frail	clonotype26	10	0.002937720329024677
F021	healthy_old_non_frail	clonotype14	9	0.0026439482961222094
F021	healthy_old_non_frail	clonotype15	9	0.0026439482961222094
F021	healthy_old_non_frail	clonotype16	9	0.0026439482961222094
F021	healthy_old_non_frail	clonotype32	8	0.0023501762632197414
F021	healthy_old_non_frail	clonotype35	8	0.0023501762632197414
F021	healthy_old_non_frail	clonotype47	7	0.002056404230317274
F021	healthy_old_non_frail	clonotype72	6	0.0017626321974148062
F021	healthy_old_non_frail	clonotype39	6	0.0017626321974148062
F021	healthy_old_non_frail	clonotype46	6	0.0017626321974148062
F021	healthy_old_non_frail	clonotype22	6	0.0017626321974148062
F021	healthy_old_non_frail	clonotype73	6	0.0017626321974148062
F021	healthy_old_non_frail	clonotype24	6	0.0017626321974148062
F021	healthy_old_non_frail	clonotype23	6	0.0017626321974148062
F021	healthy_old_non_frail	clonotype41	6	0.0017626321974148062
F021	healthy_old_non_frail	clonotype21	6	0.0017626321974148062
F021	healthy_old_non_frail	clonotype40	6	0.0017626321974148062
F021	healthy_old_non_frail	clonotype20	6	0.0017626321974148062
F021	healthy_old_non_frail	clonotype28	5	0.0014688601645123384
F021	healthy_old_non_frail	clonotype27	5	0.0014688601645123384
F021	healthy_old_non_frail	clonotype31	5	0.0014688601645123384
F021	healthy_old_non_frail	clonotype29	5	0.0014688601645123384
F021	healthy_old_non_frail	clonotype123	4	0.0011750881316098707
F021	healthy_old_non_frail	clonotype78	4	0.0011750881316098707
F021	healthy_old_non_frail	clonotype115	4	0.0011750881316098707
F021	healthy_old_non_frail	clonotype117	4	0.0011750881316098707
F021	healthy_old_non_frail	clonotype77	4	0.0011750881316098707
F021	healthy_old_non_frail	clonotype87	4	0.0011750881316098707
F021	healthy_old_non_frail	clonotype112	4	0.0011750881316098707
F021	healthy_old_non_frail	clonotype113	4	0.0011750881316098707
F021	healthy_old_non_frail	clonotype94	4	0.0011750881316098707
F021	healthy_old_non_frail	clonotype92	4	0.0011750881316098707
F023	healthy_old_non_frail	clonotype1	210	0.02268308489954634
F023	healthy_old_non_frail	clonotype2	184	0.019874702959602506
F023	healthy_old_non_frail	clonotype4	144	0.015554115359688918
F023	healthy_old_non_frail	clonotype3	124	0.013393821559732124
F023	healthy_old_non_frail	clonotype7	84	0.009073233959818535
F023	healthy_old_non_frail	clonotype5	58	0.006264852019874703
F023	healthy_old_non_frail	clonotype8	52	0.005616763879887665
F023	healthy_old_non_frail	clonotype9	48	0.005184705119896306
F023	healthy_old_non_frail	clonotype10	46	0.0049686757399006265
F023	healthy_old_non_frail	clonotype21	42	0.004536616979909268
F023	healthy_old_non_frail	clonotype13	38	0.004104558219917909
F023	healthy_old_non_frail	clonotype14	36	0.0038885288399222295
F023	healthy_old_non_frail	clonotype26	33	0.0035644847699287103
F023	healthy_old_non_frail	clonotype18	30	0.0032404406999351912
F023	healthy_old_non_frail	clonotype17	30	0.0032404406999351912
F023	healthy_old_non_frail	clonotype6	28	0.003024411319939512
F023	healthy_old_non_frail	clonotype19	28	0.003024411319939512
F023	healthy_old_non_frail	clonotype20	28	0.003024411319939512
F023	healthy_old_non_frail	clonotype23	26	0.0028083819399438324
F023	healthy_old_non_frail	clonotype22	26	0.0028083819399438324
F023	healthy_old_non_frail	clonotype25	24	0.002592352559948153
F023	healthy_old_non_frail	clonotype28	24	0.002592352559948153
F023	healthy_old_non_frail	clonotype11	21	0.002268308489954634
F023	healthy_old_non_frail	clonotype12	20	0.002160293799956794
F023	healthy_old_non_frail	clonotype15	17	0.001836249729963275
F023	healthy_old_non_frail	clonotype16	16	0.0017282350399654353
F023	healthy_old_non_frail	clonotype29	16	0.0017282350399654353
F023	healthy_old_non_frail	clonotype30	16	0.0017282350399654353
F023	healthy_old_non_frail	clonotype36	14	0.001512205659969756
F023	healthy_old_non_frail	clonotype34	14	0.001512205659969756
F023	healthy_old_non_frail	clonotype35	14	0.001512205659969756
F023	healthy_old_non_frail	clonotype24	13	0.0014041909699719162
F023	healthy_old_non_frail	clonotype37	12	0.0012961762799740765
F023	healthy_old_non_frail	clonotype39	12	0.0012961762799740765
F023	healthy_old_non_frail	clonotype27	9	0.0009721322099805574
F023	healthy_old_non_frail	clonotype52	9	0.0009721322099805574
F023	healthy_old_non_frail	clonotype31	8	0.0008641175199827177
F023	healthy_old_non_frail	clonotype41	8	0.0008641175199827177
F023	healthy_old_non_frail	clonotype42	8	0.0008641175199827177
F023	healthy_old_non_frail	clonotype43	8	0.0008641175199827177
F023	healthy_old_non_frail	clonotype44	8	0.0008641175199827177
F023	healthy_old_non_frail	clonotype32	7	0.000756102829984878
F023	healthy_old_non_frail	clonotype33	7	0.000756102829984878
F023	healthy_old_non_frail	clonotype47	6	0.0006480881399870382
F023	healthy_old_non_frail	clonotype65	6	0.0006480881399870382
F023	healthy_old_non_frail	clonotype50	6	0.0006480881399870382
F023	healthy_old_non_frail	clonotype85	6	0.0006480881399870382
F023	healthy_old_non_frail	clonotype96	6	0.0006480881399870382
F023	healthy_old_non_frail	clonotype97	6	0.0006480881399870382
F023	healthy_old_non_frail	clonotype38	6	0.0006480881399870382
OH14	healthy_old_non_frail	clonotype2	498	0.05233291298865069
OH14	healthy_old_non_frail	clonotype1	440	0.04623791509037411
OH14	healthy_old_non_frail	clonotype3	182	0.01912568306010929
OH14	healthy_old_non_frail	clonotype4	178	0.018705338377469526
OH14	healthy_old_non_frail	clonotype8	168	0.017654476670870115
OH14	healthy_old_non_frail	clonotype6	158	0.0166036149642707
OH14	healthy_old_non_frail	clonotype7	132	0.013871374527112233
OH14	healthy_old_non_frail	clonotype10	96	0.01008827238335435
OH14	healthy_old_non_frail	clonotype5	84	0.008827238335435058
OH14	healthy_old_non_frail	clonotype12	70	0.007356031946195881
OH14	healthy_old_non_frail	clonotype13	58	0.006094997898276587
OH14	healthy_old_non_frail	clonotype14	56	0.0058848255569567045
OH14	healthy_old_non_frail	clonotype16	52	0.00546448087431694
OH14	healthy_old_non_frail	clonotype9	49	0.005149222362337116
OH14	healthy_old_non_frail	clonotype11	47	0.004939050021017234
OH14	healthy_old_non_frail	clonotype18	44	0.004623791509037411
OH14	healthy_old_non_frail	clonotype20	40	0.004203446826397646
OH14	healthy_old_non_frail	clonotype21	40	0.004203446826397646
OH14	healthy_old_non_frail	clonotype23	40	0.004203446826397646
OH14	healthy_old_non_frail	clonotype38	27	0.0028373266078184113
OH14	healthy_old_non_frail	clonotype15	27	0.0028373266078184113
OH14	healthy_old_non_frail	clonotype36	27	0.0028373266078184113
OH14	healthy_old_non_frail	clonotype26	24	0.0025220680958385876
OH14	healthy_old_non_frail	clonotype17	24	0.0025220680958385876
OH14	healthy_old_non_frail	clonotype19	21	0.0022068095838587644
OH14	healthy_old_non_frail	clonotype30	20	0.002101723413198823
OH14	healthy_old_non_frail	clonotype22	20	0.002101723413198823
OH14	healthy_old_non_frail	clonotype56	18	0.0018915510718789407
OH14	healthy_old_non_frail	clonotype40	16	0.0016813787305590584
OH14	healthy_old_non_frail	clonotype42	16	0.0016813787305590584
OH14	healthy_old_non_frail	clonotype24	15	0.0015762925598991173
OH14	healthy_old_non_frail	clonotype44	14	0.0014712063892391761
OH14	healthy_old_non_frail	clonotype47	14	0.0014712063892391761
OH14	healthy_old_non_frail	clonotype46	14	0.0014712063892391761
OH14	healthy_old_non_frail	clonotype43	14	0.0014712063892391761
OH14	healthy_old_non_frail	clonotype54	12	0.0012610340479192938
OH14	healthy_old_non_frail	clonotype51	12	0.0012610340479192938
OH14	healthy_old_non_frail	clonotype52	12	0.0012610340479192938
OH14	healthy_old_non_frail	clonotype55	12	0.0012610340479192938
OH14	healthy_old_non_frail	clonotype50	12	0.0012610340479192938
OH14	healthy_old_non_frail	clonotype25	12	0.0012610340479192938
OH14	healthy_old_non_frail	clonotype49	12	0.0012610340479192938
OH14	healthy_old_non_frail	clonotype58	12	0.0012610340479192938
OH14	healthy_old_non_frail	clonotype27	11	0.0011559478772593527
OH14	healthy_old_non_frail	clonotype28	11	0.0011559478772593527
OH14	healthy_old_non_frail	clonotype29	11	0.0011559478772593527
OH14	healthy_old_non_frail	clonotype31	10	0.0010508617065994115
OH14	healthy_old_non_frail	clonotype64	10	0.0010508617065994115
OH14	healthy_old_non_frail	clonotype65	10	0.0010508617065994115
OH14	healthy_old_non_frail	clonotype33	10	0.0010508617065994115
OH15	healthy_old_non_frail	clonotype1	891	0.07439879759519039
OH15	healthy_old_non_frail	clonotype2	472	0.0394121576486306
OH15	healthy_old_non_frail	clonotype3	462	0.03857715430861723
OH15	healthy_old_non_frail	clonotype4	370	0.030895123580494323
OH15	healthy_old_non_frail	clonotype6	182	0.015197060788243153
OH15	healthy_old_non_frail	clonotype9	164	0.013694054776219105
OH15	healthy_old_non_frail	clonotype10	158	0.013193052772211089
OH15	healthy_old_non_frail	clonotype5	157	0.013109552438209753
OH15	healthy_old_non_frail	clonotype14	128	0.01068804275217101
OH15	healthy_old_non_frail	clonotype15	122	0.010187040748162993
OH15	healthy_old_non_frail	clonotype16	102	0.008517034068136272
OH15	healthy_old_non_frail	clonotype7	89	0.007431529726118905
OH15	healthy_old_non_frail	clonotype18	88	0.007348029392117568
OH15	healthy_old_non_frail	clonotype8	83	0.006930527722110888
OH15	healthy_old_non_frail	clonotype21	80	0.006680026720106881
OH15	healthy_old_non_frail	clonotype22	80	0.006680026720106881
OH15	healthy_old_non_frail	clonotype11	78	0.006513026052104208
OH15	healthy_old_non_frail	clonotype25	74	0.006179024716098864
OH15	healthy_old_non_frail	clonotype12	72	0.006012024048096192
OH15	healthy_old_non_frail	clonotype26	72	0.006012024048096192
OH15	healthy_old_non_frail	clonotype13	64	0.005344021376085505
OH15	healthy_old_non_frail	clonotype28	62	0.005177020708082832
OH15	healthy_old_non_frail	clonotype32	50	0.004175016700066801
OH15	healthy_old_non_frail	clonotype33	48	0.004008016032064128
OH15	healthy_old_non_frail	clonotype34	46	0.003841015364061456
OH15	healthy_old_non_frail	clonotype35	44	0.003674014696058784
OH15	healthy_old_non_frail	clonotype36	44	0.003674014696058784
OH15	healthy_old_non_frail	clonotype17	44	0.003674014696058784
OH15	healthy_old_non_frail	clonotype19	43	0.003590514362057448
OH15	healthy_old_non_frail	clonotype37	42	0.0035070140280561123
OH15	healthy_old_non_frail	clonotype48	42	0.0035070140280561123
OH15	healthy_old_non_frail	clonotype20	42	0.0035070140280561123
OH15	healthy_old_non_frail	clonotype38	40	0.0033400133600534404
OH15	healthy_old_non_frail	clonotype23	39	0.003256513026052104
OH15	healthy_old_non_frail	clonotype24	38	0.003173012692050768
OH15	healthy_old_non_frail	clonotype41	36	0.003006012024048096
OH15	healthy_old_non_frail	clonotype27	34	0.0028390113560454243
OH15	healthy_old_non_frail	clonotype45	30	0.00250501002004008
OH15	healthy_old_non_frail	clonotype43	30	0.00250501002004008
OH15	healthy_old_non_frail	clonotype29	27	0.0022545090180360722
OH15	healthy_old_non_frail	clonotype68	27	0.0022545090180360722
OH15	healthy_old_non_frail	clonotype30	27	0.0022545090180360722
OH15	healthy_old_non_frail	clonotype51	26	0.0021710086840347363
OH15	healthy_old_non_frail	clonotype31	26	0.0021710086840347363
OH15	healthy_old_non_frail	clonotype49	26	0.0021710086840347363
OH15	healthy_old_non_frail	clonotype61	22	0.001837007348029392
OH15	healthy_old_non_frail	clonotype57	22	0.001837007348029392
OH15	healthy_old_non_frail	clonotype60	22	0.001837007348029392
OH15	healthy_old_non_frail	clonotype62	22	0.001837007348029392
OH15	healthy_old_non_frail	clonotype58	22	0.001837007348029392
OH17	healthy_old_non_frail	clonotype1	1396	0.120531859782421
OH17	healthy_old_non_frail	clonotype2	993	0.08573648765325505
OH17	healthy_old_non_frail	clonotype4	574	0.04955966154377482
OH17	healthy_old_non_frail	clonotype5	462	0.039889483681574855
OH17	healthy_old_non_frail	clonotype7	382	0.032982213780003454
OH17	healthy_old_non_frail	clonotype3	296	0.025556898635814194
OH17	healthy_old_non_frail	clonotype8	234	0.020203764462096357
OH17	healthy_old_non_frail	clonotype6	214	0.018476946986703505
OH17	healthy_old_non_frail	clonotype11	128	0.011051631842514247
OH17	healthy_old_non_frail	clonotype13	114	0.009842859609739251
OH17	healthy_old_non_frail	clonotype14	94	0.008116042134346399
OH17	healthy_old_non_frail	clonotype24	90	0.007770678639267829
OH17	healthy_old_non_frail	clonotype16	86	0.0074253151441892595
OH17	healthy_old_non_frail	clonotype15	86	0.0074253151441892595
OH17	healthy_old_non_frail	clonotype18	80	0.006907269901571404
OH17	healthy_old_non_frail	clonotype9	72	0.006216542911414264
OH17	healthy_old_non_frail	clonotype10	65	0.005612156795026766
OH17	healthy_old_non_frail	clonotype12	63	0.005439475047487481
OH17	healthy_old_non_frail	clonotype23	60	0.005180452426178553
OH17	healthy_old_non_frail	clonotype26	50	0.004317043688482128
OH17	healthy_old_non_frail	clonotype17	40	0.003453634950785702
OH17	healthy_old_non_frail	clonotype28	40	0.003453634950785702
OH17	healthy_old_non_frail	clonotype19	39	0.0033672940770160596
OH17	healthy_old_non_frail	clonotype33	39	0.0033672940770160596
OH17	healthy_old_non_frail	clonotype20	37	0.0031946123294767743
OH17	healthy_old_non_frail	clonotype21	37	0.0031946123294767743
OH17	healthy_old_non_frail	clonotype30	32	0.0027629079606285617
OH17	healthy_old_non_frail	clonotype22	32	0.0027629079606285617
OH17	healthy_old_non_frail	clonotype25	30	0.0025902262130892764
OH17	healthy_old_non_frail	clonotype34	24	0.002072180970471421
OH17	healthy_old_non_frail	clonotype27	21	0.0018131583491624935
OH17	healthy_old_non_frail	clonotype29	17	0.0014677948540839233
OH17	healthy_old_non_frail	clonotype38	16	0.0013814539803142809
OH17	healthy_old_non_frail	clonotype40	16	0.0013814539803142809
OH17	healthy_old_non_frail	clonotype42	16	0.0013814539803142809
OH17	healthy_old_non_frail	clonotype46	14	0.0012087722327749958
OH17	healthy_old_non_frail	clonotype31	14	0.0012087722327749958
OH17	healthy_old_non_frail	clonotype45	14	0.0012087722327749958
OH17	healthy_old_non_frail	clonotype47	14	0.0012087722327749958
OH17	healthy_old_non_frail	clonotype44	14	0.0012087722327749958
OH17	healthy_old_non_frail	clonotype32	13	0.0011224313590053531
OH17	healthy_old_non_frail	clonotype48	12	0.0010360904852357105
OH17	healthy_old_non_frail	clonotype50	12	0.0010360904852357105
OH17	healthy_old_non_frail	clonotype54	10	0.0008634087376964255
OH17	healthy_old_non_frail	clonotype51	10	0.0008634087376964255
OH17	healthy_old_non_frail	clonotype53	10	0.0008634087376964255
OH17	healthy_old_non_frail	clonotype36	9	0.000777067863926783
OH17	healthy_old_non_frail	clonotype70	9	0.000777067863926783
OH17	healthy_old_non_frail	clonotype35	9	0.000777067863926783
OH17	healthy_old_non_frail	clonotype84	9	0.000777067863926783
